,name,version,url,dependency,dependency_version
10340,mnem,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/mnem.html,Linnorm,
10341,mnem,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/mnem.html,data.table,
10342,mnem,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/mnem.html,Rcpp,
10343,mnem,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/mnem.html,RcppEigen,
10344,mnem,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/mnem.html,matrixStats,
10345,mnem,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/mnem.html,grDevices,
10346,mnem,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/mnem.html,e1071,
10347,mnem,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/mnem.html,ggplot2,
10348,mnem,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/mnem.html,wesanderson,
10349,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,R,>= 4.1
10350,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,methods,
10351,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,stats,
10352,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,utils,
10353,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,grDevices,
10354,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,graphics,
10355,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,BiocGenerics,
10356,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,GenomicRanges,
10357,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,TFBSTools,
10358,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,Biostrings,
10359,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,IRanges,
10360,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,stabs,
10361,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,BSgenome,
10362,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,glmnet,
10363,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,S4Vectors,
10364,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,SummarizedExperiment,
10365,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,BiocParallel,
10366,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,grid,
10367,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,circlize,
10368,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,ComplexHeatmap,
10369,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,XVector,
10370,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,GenomeInfoDb,
10371,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,tools,
10372,monaLisa,1.4.0,https://www.bioconductor.org/packages/release/bioc/html/monaLisa.html,vioplot,
10373,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,R,>= 4.2.0
10374,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,BiocGenerics,
10375,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,ggplot2,>= 3.4.0
10376,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,patchwork,>= 1.1.1
10377,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,tibble,>= 1.3.1
10378,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,Biostrings,
10379,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,checkmate,
10380,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,dplyr,>= 1.0.0
10381,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,DT,
10382,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,forcats,
10383,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,ggdendro,
10384,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,grDevices,>= 3.6.0
10385,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,grid,
10386,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,lifecycle,
10387,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,lubridate,
10388,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,methods,
10389,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,pander,
10390,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,plotly,>= 4.9.4
10391,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,readr,
10392,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,reshape2,
10393,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,rlang,
10394,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,rmarkdown,
10395,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,scales,
10396,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,stats,
10397,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,stringr,
10398,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,tidyr,
10399,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,tidyselect,>= 0.2.3
10400,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,utils,
10401,ngsReports,2.0.3,https://www.bioconductor.org/packages/release/bioc/html/ngsReports.html,zoo,
10402,PREDA,1.44.0,https://www.bioconductor.org/packages/release/bioc/html/PREDA.html,R,>= 2.9.0
10403,PREDA,1.44.0,https://www.bioconductor.org/packages/release/bioc/html/PREDA.html,Biobase,
10404,PREDA,1.44.0,https://www.bioconductor.org/packages/release/bioc/html/PREDA.html,lokern,>= 1.0.9
10405,PREDA,1.44.0,https://www.bioconductor.org/packages/release/bioc/html/PREDA.html,multtest,
10406,PREDA,1.44.0,https://www.bioconductor.org/packages/release/bioc/html/PREDA.html,stats,
10407,PREDA,1.44.0,https://www.bioconductor.org/packages/release/bioc/html/PREDA.html,methods,
10408,PREDA,1.44.0,https://www.bioconductor.org/packages/release/bioc/html/PREDA.html,annotate,
10409,ACME,2.54.0,https://www.bioconductor.org/packages/release/bioc/html/ACME.html,R,>= 2.10
10410,ACME,2.54.0,https://www.bioconductor.org/packages/release/bioc/html/ACME.html,Biobase,
10411,ACME,2.54.0,https://www.bioconductor.org/packages/release/bioc/html/ACME.html,methods,
10412,ACME,2.54.0,https://www.bioconductor.org/packages/release/bioc/html/ACME.html,BiocGenerics,
10413,ACME,2.54.0,https://www.bioconductor.org/packages/release/bioc/html/ACME.html,graphics,
10414,ACME,2.54.0,https://www.bioconductor.org/packages/release/bioc/html/ACME.html,stats,
10415,biosigner,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biosigner.html,Biobase,
10416,biosigner,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biosigner.html,methods,
10417,biosigner,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biosigner.html,e1071,
10418,biosigner,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biosigner.html,grDevices,
10419,biosigner,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biosigner.html,graphics,
10420,biosigner,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biosigner.html,MultiAssayExperiment,
10421,biosigner,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biosigner.html,MultiDataSet,
10422,biosigner,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biosigner.html,randomForest,
10423,biosigner,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biosigner.html,ropls,
10424,biosigner,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biosigner.html,stats,
10425,biosigner,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biosigner.html,SummarizedExperiment,
10426,biosigner,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/biosigner.html,utils,
10427,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,R,>= 4.0
10428,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,igraph,
10429,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,FlowSOM,
10430,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,Rtsne,
10431,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,ggplot2,
10432,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,destiny,
10433,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,gmodels,
10434,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,flowUtils,
10435,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,Biobase,
10436,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,Matrix,
10437,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,flowCore,
10438,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,sva,
10439,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,matrixStats,
10440,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,methods,
10441,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,mclust,
10442,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,prettydoc,
10443,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,RANN,>= 2.5
10444,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,Rcpp,>= 0.12.0
10445,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,BiocNeighbors,
10446,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,cluster,
10447,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,pheatmap,
10448,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,scatterpie,
10449,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,umap,
10450,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,scatterplot3d,
10451,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,limma,
10452,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,stringr,
10453,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,grDevices,
10454,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,grid,
10455,CytoTree,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/CytoTree.html,stats,
10456,diffcoexp,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/diffcoexp.html,R,>= 3.5
10457,diffcoexp,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/diffcoexp.html,WGCNA,
10458,diffcoexp,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/diffcoexp.html,SummarizedExperiment,
10459,diffcoexp,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/diffcoexp.html,stats,
10460,diffcoexp,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/diffcoexp.html,DiffCorr,
10461,diffcoexp,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/diffcoexp.html,psych,
10462,diffcoexp,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/diffcoexp.html,igraph,
10463,diffcoexp,1.18.0,https://www.bioconductor.org/packages/release/bioc/html/diffcoexp.html,BiocGenerics,
10464,DMRcaller,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcaller.html,R,>= 3.5
10465,DMRcaller,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcaller.html,GenomicRanges,
10466,DMRcaller,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcaller.html,IRanges,
10467,DMRcaller,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcaller.html,S4Vectors,
10468,DMRcaller,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcaller.html,parallel,
10469,DMRcaller,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcaller.html,Rcpp,
10470,DMRcaller,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcaller.html,RcppRoll,
10471,DMRcaller,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcaller.html,betareg,
10472,DMRcaller,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcaller.html,grDevices,
10473,DMRcaller,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcaller.html,graphics,
10474,DMRcaller,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcaller.html,methods,
10475,DMRcaller,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcaller.html,stats,
10476,DMRcaller,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcaller.html,utils,
10477,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,R,>= 3.1
10478,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,methods,
10479,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,Homo.sapiens,
10480,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,GenomicFiles,
10481,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,rtracklayer,
10482,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,S4Vectors,
10483,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,BiocGenerics,
10484,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,GenomicRanges,
10485,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,SummarizedExperiment,
10486,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,ggplot2,
10487,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,GenomeInfoDb,
10488,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,Biobase,
10489,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,shiny,
10490,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,BiocParallel,
10491,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,IRanges,
10492,erma,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/erma.html,AnnotationDbi,
10493,flowCut,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/flowCut.html,R,>= 3.4
10494,flowCut,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/flowCut.html,flowCore,
10495,flowCut,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/flowCut.html,flowDensity,
10496,flowCut,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/flowCut.html,Cairo,
10497,flowCut,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/flowCut.html,e1071,
10498,flowCut,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/flowCut.html,grDevices,
10499,flowCut,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/flowCut.html,graphics,
10500,flowCut,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/flowCut.html,stats,
10501,flowCut,1.8.0,https://www.bioconductor.org/packages/release/bioc/html/flowCut.html,methods,
10502,flowFP,1.56.3,https://www.bioconductor.org/packages/release/bioc/html/flowFP.html,R,>= 2.10
10503,flowFP,1.56.3,https://www.bioconductor.org/packages/release/bioc/html/flowFP.html,flowCore,
10504,flowFP,1.56.3,https://www.bioconductor.org/packages/release/bioc/html/flowFP.html,flowViz,
10505,flowFP,1.56.3,https://www.bioconductor.org/packages/release/bioc/html/flowFP.html,Biobase,
10506,flowFP,1.56.3,https://www.bioconductor.org/packages/release/bioc/html/flowFP.html,BiocGenerics,
10507,flowFP,1.56.3,https://www.bioconductor.org/packages/release/bioc/html/flowFP.html,graphics,
10508,flowFP,1.56.3,https://www.bioconductor.org/packages/release/bioc/html/flowFP.html,grDevices,
10509,flowFP,1.56.3,https://www.bioconductor.org/packages/release/bioc/html/flowFP.html,methods,
10510,flowFP,1.56.3,https://www.bioconductor.org/packages/release/bioc/html/flowFP.html,stats,
10511,flowFP,1.56.3,https://www.bioconductor.org/packages/release/bioc/html/flowFP.html,stats4,
10512,HilbertCurve,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/HilbertCurve.html,R,>= 3.6.0
10513,HilbertCurve,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/HilbertCurve.html,grid,
10514,HilbertCurve,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/HilbertCurve.html,methods,
10515,HilbertCurve,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/HilbertCurve.html,utils,
10516,HilbertCurve,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/HilbertCurve.html,HilbertVis,
10517,HilbertCurve,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/HilbertCurve.html,png,
10518,HilbertCurve,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/HilbertCurve.html,grDevices,
10519,HilbertCurve,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/HilbertCurve.html,circlize,>= 0.3.3
10520,HilbertCurve,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/HilbertCurve.html,IRanges,
10521,HilbertCurve,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/HilbertCurve.html,GenomicRanges,
10522,HilbertCurve,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/HilbertCurve.html,polylabelr,
10523,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,R,>= 2.14.0
10524,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,Biobase,
10525,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,oligo,
10526,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,Biostrings,
10527,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,GEOquery,
10528,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,affy,
10529,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,affyio,
10530,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,foreach,
10531,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,sva,
10532,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,utils,
10533,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,methods,
10534,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,MASS,
10535,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,tools,
10536,SCAN.UPC,2.40.0,https://www.bioconductor.org/packages/release/bioc/html/SCAN.UPC.html,IRanges,
10537,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,R,>= 3.6
10538,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,colorspace,>= 1.3-2
10539,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,data.table,>= 1.12.2
10540,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,digest,>= 0.6.21
10541,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,dplyr,>= 0.7.6
10542,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,ggforce,>= 0.3.0
10543,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,ggiraph,>= 0.5.0
10544,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,ggplot2,>= 3.0.0
10545,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,ggrepel,>= 0.8.0
10546,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,grid,>= 3.5.1
10547,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,igraph,>= 1.2.2
10548,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,lpSolve,>= 5.6.13
10549,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,methods,>= 3.5.0
10550,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,purrr,>= 0.2.5
10551,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,readr,>= 1.1.1
10552,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,rlang,>= 0.2.2
10553,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,shiny,>= 1.1.0
10554,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,shinycssloaders,>= 0.2.0
10555,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,shinyjs,>= 1.0
10556,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,shinyWidgets,>= 0.4.8
10557,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,stats,>= 3.6.0
10558,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,SummarizedExperiment,
10559,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,tibble,>= 1.4.2
10560,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,tidyr,>= 0.8.1
10561,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,tidyselect,>= 0.2.4
10562,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,tools,>= 3.6.0
10563,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,utils,>= 3.5.0
10564,SpatialCPie,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/SpatialCPie.html,zeallot,>= 0.1.0
10565,tilingArray,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/tilingArray.html,R,>= 2.11.0
10566,tilingArray,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/tilingArray.html,Biobase,
10567,tilingArray,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/tilingArray.html,methods,
10568,tilingArray,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/tilingArray.html,pixmap,
10569,tilingArray,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/tilingArray.html,strucchange,
10570,tilingArray,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/tilingArray.html,affy,
10571,tilingArray,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/tilingArray.html,vsn,
10572,tilingArray,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/tilingArray.html,genefilter,
10573,tilingArray,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/tilingArray.html,RColorBrewer,
10574,tilingArray,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/tilingArray.html,grid,
10575,tilingArray,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/tilingArray.html,stats4,
10576,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,R,>= 4.1.0
10577,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,bnlearn,
10578,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,Rgraphviz,
10579,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,gtools,
10580,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,parallel,
10581,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,foreach,
10582,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,doParallel,
10583,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,iterators,
10584,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,RColorBrewer,
10585,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,circlize,
10586,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,igraph,
10587,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,grid,
10588,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,gridExtra,
10589,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,xtable,
10590,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,gtable,
10591,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,scales,
10592,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,R.matlab,
10593,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,grDevices,
10594,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,graphics,
10595,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,stats,
10596,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,utils,
10597,TRONCO,2.30.0,https://www.bioconductor.org/packages/release/bioc/html/TRONCO.html,methods,
10598,ACE,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/ACE.html,R,>= 3.4
10599,ACE,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/ACE.html,Biobase,
10600,ACE,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/ACE.html,QDNAseq,
