name,version,url,dependency,dependency_version,dependency_url
DIAlignR,2.8.0,https://www.bioconductor.org/packages/release/bioc/html/DIAlignR.html,Rcpp,,
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,R,,
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,ExperimentHub,2.8.0,https://www.bioconductor.org/packages/release/bioc/html/ExperimentHub.html
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,bsseq,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/bsseq.html
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,GenomeInfoDb,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/GenomeInfoDb.html
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,limma,3.56.0,https://www.bioconductor.org/packages/release/bioc/html/limma.html
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,edgeR,3.42.0,https://www.bioconductor.org/packages/release/bioc/html/edgeR.html
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,DSS,2.48.0,https://www.bioconductor.org/packages/release/bioc/html/DSS.html
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,minfi,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/minfi.html
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,missMethyl,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/missMethyl.html
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,GenomicRanges,1.52.0,https://www.bioconductor.org/packages/release/bioc/html/GenomicRanges.html
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,plyr,,
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,Gviz,1.44.0,https://www.bioconductor.org/packages/release/bioc/html/Gviz.html
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,IRanges,2.34.0,https://www.bioconductor.org/packages/release/bioc/html/IRanges.html
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,stats,,
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,utils,,
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,S4Vectors,0.38.0,https://www.bioconductor.org/packages/release/bioc/html/S4Vectors.html
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,methods,,
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,graphics,,
DMRcate,2.14.0,https://www.bioconductor.org/packages/release/bioc/html/DMRcate.html,SummarizedExperiment,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/SummarizedExperiment.html
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,R,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,SummarizedExperiment,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/SummarizedExperiment.html
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,ggplot2,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,DESeq2,1.40.0,https://www.bioconductor.org/packages/release/bioc/html/DESeq2.html
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,limma,3.56.0,https://www.bioconductor.org/packages/release/bioc/html/limma.html
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,EDASeq,2.34.0,https://www.bioconductor.org/packages/release/bioc/html/EDASeq.html
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,RColorBrewer,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,sva,3.48.0,https://www.bioconductor.org/packages/release/bioc/html/sva.html
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,Hmisc,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,pheatmap,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,FactoMineR,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,corrplot,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,randomForest,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,e1071,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,caret,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,MASS,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,lubridate,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,plsVarSel,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,kknn,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,FSelector,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,methods,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,stats,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,utils,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,graphics,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,grDevices,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,reshape2,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,ineq,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,arm,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,pls,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,RSNNS,,
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,edgeR,3.42.0,https://www.bioconductor.org/packages/release/bioc/html/edgeR.html
DaMiRseq,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/DaMiRseq.html,plyr,,
DelayedDataFrame,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DelayedDataFrame.html,R,,
DelayedDataFrame,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DelayedDataFrame.html,S4Vectors,0.38.0,https://www.bioconductor.org/packages/release/bioc/html/S4Vectors.html
DelayedDataFrame,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DelayedDataFrame.html,DelayedArray,0.25.0,https://www.bioconductor.org/packages/release/bioc/html/DelayedArray.html
DelayedDataFrame,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DelayedDataFrame.html,methods,,
DelayedDataFrame,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DelayedDataFrame.html,stats,,
DelayedDataFrame,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DelayedDataFrame.html,BiocGenerics,0.46.0,https://www.bioconductor.org/packages/release/bioc/html/BiocGenerics.html
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,R,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,ggplot2,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,MASS,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,Rcpp,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,dplyr,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,gplots,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,viridis,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,foreach,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,doSNOW,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,matrixStats,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,mixOmics,6.24.0,https://www.bioconductor.org/packages/release/bioc/html/mixOmics.html
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,moments,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,grDevices,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,graphics,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,stats,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,utils,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,methods,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,parallel,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,reshape2,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,beanplot,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,FNN,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,robustbase,,
DepecheR,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/DepecheR.html,gmodels,,
DominoEffect,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/DominoEffect.html,R,,
DominoEffect,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/DominoEffect.html,biomaRt,2.56.0,https://www.bioconductor.org/packages/release/bioc/html/biomaRt.html
DominoEffect,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/DominoEffect.html,data.table,,
DominoEffect,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/DominoEffect.html,utils,,
DominoEffect,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/DominoEffect.html,stats,,
DominoEffect,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/DominoEffect.html,Biostrings,2.68.0,https://www.bioconductor.org/packages/release/bioc/html/Biostrings.html
DominoEffect,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/DominoEffect.html,SummarizedExperiment,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/SummarizedExperiment.html
DominoEffect,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/DominoEffect.html,VariantAnnotation,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/VariantAnnotation.html
DominoEffect,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/DominoEffect.html,AnnotationDbi,1.62.0,https://www.bioconductor.org/packages/release/bioc/html/AnnotationDbi.html
DominoEffect,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/DominoEffect.html,GenomeInfoDb,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/GenomeInfoDb.html
DominoEffect,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/DominoEffect.html,IRanges,2.34.0,https://www.bioconductor.org/packages/release/bioc/html/IRanges.html
DominoEffect,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/DominoEffect.html,GenomicRanges,1.52.0,https://www.bioconductor.org/packages/release/bioc/html/GenomicRanges.html
DominoEffect,1.20.0,https://www.bioconductor.org/packages/release/bioc/html/DominoEffect.html,methods,,
EBSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EBSEA.html,R,,
EBSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EBSEA.html,DESeq2,1.40.0,https://www.bioconductor.org/packages/release/bioc/html/DESeq2.html
EBSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EBSEA.html,graphics,,
EBSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EBSEA.html,stats,,
EBSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EBSEA.html,EmpiricalBrownsMethod,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EmpiricalBrownsMethod.html
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,R,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,gage,2.50.0,https://www.bioconductor.org/packages/release/bioc/html/gage.html
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,AnnotationDbi,1.62.0,https://www.bioconductor.org/packages/release/bioc/html/AnnotationDbi.html
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,topGO,2.52.0,https://www.bioconductor.org/packages/release/bioc/html/topGO.html
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,pathview,1.40.0,https://www.bioconductor.org/packages/release/bioc/html/pathview.html
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,PADOG,1.42.0,https://www.bioconductor.org/packages/release/bioc/html/PADOG.html
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,GSVA,1.48.0,https://www.bioconductor.org/packages/release/bioc/html/GSVA.html
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,globaltest,5.54.0,https://www.bioconductor.org/packages/release/bioc/html/globaltest.html
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,limma,3.56.0,https://www.bioconductor.org/packages/release/bioc/html/limma.html
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,edgeR,3.42.0,https://www.bioconductor.org/packages/release/bioc/html/edgeR.html
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,HTMLUtils,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,hwriter,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,gplots,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,ggplot2,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,safe,3.40.0,https://www.bioconductor.org/packages/release/bioc/html/safe.html
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,stringi,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,parallel,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,stats,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,metap,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,grDevices,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,graphics,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,utils,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,org.Hs.eg.db,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,org.Mm.eg.db,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,org.Rn.eg.db,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,RColorBrewer,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,methods,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,EGSEAdata,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,htmlwidgets,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,plotly,,
EGSEA,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/EGSEA.html,DT,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,R,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,survivalROC,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,glmnet,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,rms,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,mboost,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,Matrix,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,igraph,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,methods,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,survivalsvm,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,ggplot2,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,boot,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,e1071,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,survival,,
EnMCB,1.12.0,https://www.bioconductor.org/packages/release/bioc/html/EnMCB.html,BiocFileCache,2.8.0,https://www.bioconductor.org/packages/release/bioc/html/BiocFileCache.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,R,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,SGSeq,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/SGSeq.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,Matrix,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,SummarizedExperiment,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/SummarizedExperiment.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,GenomicFeatures,1.52.0,https://www.bioconductor.org/packages/release/bioc/html/GenomicFeatures.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,stringr,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,GenomeInfoDb,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/GenomeInfoDb.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,igraph,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,MASS,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,nnls,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,limma,3.56.0,https://www.bioconductor.org/packages/release/bioc/html/limma.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,matrixStats,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,RBGL,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/RBGL.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,prodlim,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,graph,1.78.0,https://www.bioconductor.org/packages/release/bioc/html/graph.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,methods,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,utils,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,stats,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,doParallel,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,foreach,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,affxparser,1.72.0,https://www.bioconductor.org/packages/release/bioc/html/affxparser.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,GenomicRanges,1.52.0,https://www.bioconductor.org/packages/release/bioc/html/GenomicRanges.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,S4Vectors,0.38.0,https://www.bioconductor.org/packages/release/bioc/html/S4Vectors.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,IRanges,2.34.0,https://www.bioconductor.org/packages/release/bioc/html/IRanges.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,qvalue,2.32.0,https://www.bioconductor.org/packages/release/bioc/html/qvalue.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,cobs,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,rhdf5,2.44.0,https://www.bioconductor.org/packages/release/bioc/html/rhdf5.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,BSgenome,1.68.0,https://www.bioconductor.org/packages/release/bioc/html/BSgenome.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,Biostrings,2.68.0,https://www.bioconductor.org/packages/release/bioc/html/Biostrings.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,glmnet,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,abind,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,iterators,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,lpSolve,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,poibin,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,speedglm,,
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,tximport,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/tximport.html
EventPointer,3.7.0,https://www.bioconductor.org/packages/release/bioc/html/EventPointer.html,fgsea,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/fgsea.html
ExpressionAtlas,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/ExpressionAtlas.html,R,,
ExpressionAtlas,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/ExpressionAtlas.html,methods,,
ExpressionAtlas,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/ExpressionAtlas.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
ExpressionAtlas,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/ExpressionAtlas.html,SummarizedExperiment,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/SummarizedExperiment.html
ExpressionAtlas,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/ExpressionAtlas.html,limma,3.56.0,https://www.bioconductor.org/packages/release/bioc/html/limma.html
ExpressionAtlas,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/ExpressionAtlas.html,S4Vectors,0.38.0,https://www.bioconductor.org/packages/release/bioc/html/S4Vectors.html
ExpressionAtlas,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/ExpressionAtlas.html,xml2,,
ExpressionAtlas,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/ExpressionAtlas.html,RCurl,,
ExpressionAtlas,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/ExpressionAtlas.html,jsonlite,,
ExpressionAtlas,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/ExpressionAtlas.html,BiocStyle,2.28.0,https://www.bioconductor.org/packages/release/bioc/html/BiocStyle.html
ExpressionAtlas,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/ExpressionAtlas.html,utils,,
ExpressionAtlas,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/ExpressionAtlas.html,XML,,
ExpressionAtlas,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/ExpressionAtlas.html,httr,,
FISHalyseR,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/FISHalyseR.html,EBImage,4.42.0,https://www.bioconductor.org/packages/release/bioc/html/EBImage.html
FISHalyseR,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/FISHalyseR.html,abind,,
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,R,,
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,GenomicRanges,1.52.0,https://www.bioconductor.org/packages/release/bioc/html/GenomicRanges.html
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,shiny,,
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,fda,,
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,doParallel,,
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,GenomicAlignments,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/GenomicAlignments.html
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,Rcpp,,
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,methods,,
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,foreach,,
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,parallel,,
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,GenomeInfoDb,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/GenomeInfoDb.html
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,Rsamtools,2.16.0,https://www.bioconductor.org/packages/release/bioc/html/Rsamtools.html
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,grDevices,,
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,graphics,,
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,stats,,
FunChIP,1.26.0,https://www.bioconductor.org/packages/release/bioc/html/FunChIP.html,RColorBrewer,,
GCSscore,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/GCSscore.html,R,,
GCSscore,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/GCSscore.html,BiocManager,,
GCSscore,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/GCSscore.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
GCSscore,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/GCSscore.html,utils,,
GCSscore,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/GCSscore.html,methods,,
GCSscore,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/GCSscore.html,RSQLite,,
GCSscore,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/GCSscore.html,devtools,,
GCSscore,1.14.0,https://www.bioconductor.org/packages/release/bioc/html/GCSscore.html,dplR,,
